7660.5,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE (CNCS),2017,CAN
7867.35,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE (CNCS),2018,CAN
124508.98,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE (CNCS),2018,UNITED STATES
61819.3,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE (CNCS),2019,CAN
500000,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE (CNCS),2213,UNITED STATES
73000,CORPS OF ENGINEERS - CIVIL WORKS (USACE),1992,0
0,CORPS OF ENGINEERS - CIVIL WORKS (USACE),2000,UNITED STATES
0,CORPS OF ENGINEERS - CIVIL WORKS (USACE),2001,UNITED STATES
0,CORPS OF ENGINEERS - CIVIL WORKS (USACE),2002,UNITED STATES
0,CORPS OF ENGINEERS - CIVIL WORKS (USACE),2003,UNITED STATES
678588,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2000,UNITED STATES
435170.07,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2001,UNITED STATES
87000,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2002,UNITED STATES
0,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2003,NAN
2757095.44,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2003,UNITED STATES
6388790.26,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2004,UNITED STATES
8385925.09,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2005,UNITED STATES
21159,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2006,NAN
17217903.85,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2006,UNITED STATES
21300,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2007,CANADA
3000,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2007,SOUTH KOREA
18975291.99,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2007,UNITED STATES
31375,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2008,CANADA
25643040.64,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2008,UNITED STATES
165205,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2009,CANADA
29183750.08,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2009,UNITED STATES
10900,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2010,CANADA
61475691.17,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2010,UNITED STATES
20763014.03,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2011,UNITED STATES
26307,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2012,CANADA
26100,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2012,NAN
20332730.07,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2012,UNITED STATES
11000,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2013,CANADA
24719576.92,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2013,UNITED STATES
410984.7,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2014,NAN
30901976.48,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2014,UNITED STATES
0,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2015,NAN
4425262.19,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2015,UNITED STATES
36400,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2016,CAN
55300,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2017,CAN
14500,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2018,CAN
313275,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2019,CAN
66508.85,COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA),2105,UNITED STATES
25000,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),1999,UNITED STATES
25000,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2001,UNITED STATES
1702087,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2002,UNITED STATES
1873472.54,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2003,UNITED STATES
4563,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2004,NAN
2321120,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2004,UNITED STATES
2262,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2005,NAN
2264984.38,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2005,UNITED STATES
2955356.9,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2006,UNITED STATES
3530720.93,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2007,UNITED STATES
3271184.76,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2008,UNITED STATES
2996126.48,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2009,UNITED STATES
2579678.45,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2010,UNITED STATES
2394267.17,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2011,UNITED STATES
4160904.41,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2012,UNITED STATES
2292090.03,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2013,UNITED STATES
3016497.34,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2014,UNITED STATES
65755.24,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2015,UNITED STATES
0,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2104,UNITED STATES
1090,DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB),2201,UNITED STATES
18000,DEPARTMENT OF AGRICULTURE (USDA),1999,AUSTRALIA
299000,DEPARTMENT OF AGRICULTURE (USDA),1999,CANADA
68531,DEPARTMENT OF AGRICULTURE (USDA),1999,FRANCE
1647924,DEPARTMENT OF AGRICULTURE (USDA),1999,NAN
667775843.21,DEPARTMENT OF AGRICULTURE (USDA),1999,UNITED STATES
9711316,DEPARTMENT OF AGRICULTURE (USDA),2000,CANADA
40000,DEPARTMENT OF AGRICULTURE (USDA),2000,FRANCE
38226094.9,DEPARTMENT OF AGRICULTURE (USDA),2000,NAN
3667905661.76,DEPARTMENT OF AGRICULTURE (USDA),2000,UNITED STATES
10756815,DEPARTMENT OF AGRICULTURE (USDA),2001,CANADA
36289557.14,DEPARTMENT OF AGRICULTURE (USDA),2001,NAN
3950653685.4,DEPARTMENT OF AGRICULTURE (USDA),2001,UNITED STATES
6814017,DEPARTMENT OF AGRICULTURE (USDA),2002,CANADA
70000,DEPARTMENT OF AGRICULTURE (USDA),2002,GERMANY
47000,DEPARTMENT OF AGRICULTURE (USDA),2002,ITALY
6300,DEPARTMENT OF AGRICULTURE (USDA),2002,MALAWI
54000,DEPARTMENT OF AGRICULTURE (USDA),2002,MEXICO
97356776.01,DEPARTMENT OF AGRICULTURE (USDA),2002,NAN
93000,DEPARTMENT OF AGRICULTURE (USDA),2002,NETHERLANDS
77000,DEPARTMENT OF AGRICULTURE (USDA),2002,SWITZERLAND
3673877492.55,DEPARTMENT OF AGRICULTURE (USDA),2002,UNITED STATES
607.5,DEPARTMENT OF AGRICULTURE (USDA),2003,BMU
4826.25,DEPARTMENT OF AGRICULTURE (USDA),2003,CAN
6025365.53,DEPARTMENT OF AGRICULTURE (USDA),2003,CANADA
82543,DEPARTMENT OF AGRICULTURE (USDA),2003,DENMARK
85745,DEPARTMENT OF AGRICULTURE (USDA),2003,FRANCE
31000,DEPARTMENT OF AGRICULTURE (USDA),2003,GERMANY
2548.8,DEPARTMENT OF AGRICULTURE (USDA),2003,GUATEMALA
34118,DEPARTMENT OF AGRICULTURE (USDA),2003,MEXICO
280275875.46,DEPARTMENT OF AGRICULTURE (USDA),2003,NAN
93000,DEPARTMENT OF AGRICULTURE (USDA),2003,NETHERLANDS
28112,DEPARTMENT OF AGRICULTURE (USDA),2003,SOUTH AFRICA
216586,DEPARTMENT OF AGRICULTURE (USDA),2003,SWEDEN
33700,DEPARTMENT OF AGRICULTURE (USDA),2003,SWITZERLAND
716862,DEPARTMENT OF AGRICULTURE (USDA),2003,UNITED KINGDOM
4290228216.51,DEPARTMENT OF AGRICULTURE (USDA),2003,UNITED STATES
40000,DEPARTMENT OF AGRICULTURE (USDA),2004,AUS
9100,DEPARTMENT OF AGRICULTURE (USDA),2004,AUSTRALIA
9680456.09,DEPARTMENT OF AGRICULTURE (USDA),2004,CANADA
25119,DEPARTMENT OF AGRICULTURE (USDA),2004,FRANCE
0,DEPARTMENT OF AGRICULTURE (USDA),2004,GERMANY
241770,DEPARTMENT OF AGRICULTURE (USDA),2004,MEXICO
211563831.81,DEPARTMENT OF AGRICULTURE (USDA),2004,NAN
2500,DEPARTMENT OF AGRICULTURE (USDA),2004,NETHERLANDS
4680,DEPARTMENT OF AGRICULTURE (USDA),2004,NETHERLANDS ANTILLES [NETHERLANDS]
150832,DEPARTMENT OF AGRICULTURE (USDA),2004,SWEDEN
16000,DEPARTMENT OF AGRICULTURE (USDA),2004,SWITZERLAND
4084,DEPARTMENT OF AGRICULTURE (USDA),2004,THAILAND
136306,DEPARTMENT OF AGRICULTURE (USDA),2004,UNITED KINGDOM
3760450023.29,DEPARTMENT OF AGRICULTURE (USDA),2004,UNITED STATES
2832.75,DEPARTMENT OF AGRICULTURE (USDA),2004,UNITED STATES MINOR OUTLYING ISLANDS
138613,DEPARTMENT OF AGRICULTURE (USDA),2005,AFGHANISTAN
4760,DEPARTMENT OF AGRICULTURE (USDA),2005,ALGERIA
561190.25,DEPARTMENT OF AGRICULTURE (USDA),2005,BARBADOS
8208,DEPARTMENT OF AGRICULTURE (USDA),2005,BMU
12800,DEPARTMENT OF AGRICULTURE (USDA),2005,CAN
11293562.78,DEPARTMENT OF AGRICULTURE (USDA),2005,CANADA
116000,DEPARTMENT OF AGRICULTURE (USDA),2005,ECUADOR
240000,DEPARTMENT OF AGRICULTURE (USDA),2005,GBR
60420,DEPARTMENT OF AGRICULTURE (USDA),2005,GERMANY
22000,DEPARTMENT OF AGRICULTURE (USDA),2005,INDIA
16000,DEPARTMENT OF AGRICULTURE (USDA),2005,JAMAICA
11000,DEPARTMENT OF AGRICULTURE (USDA),2005,JAPAN
504000,DEPARTMENT OF AGRICULTURE (USDA),2005,MEXICO
31871540.38,DEPARTMENT OF AGRICULTURE (USDA),2005,NAN
7215,DEPARTMENT OF AGRICULTURE (USDA),2005,NETHERLANDS ANTILLES [NETHERLANDS]
30590,DEPARTMENT OF AGRICULTURE (USDA),2005,NEW ZEALAND
24000,DEPARTMENT OF AGRICULTURE (USDA),2005,NICARAGUA
370156,DEPARTMENT OF AGRICULTURE (USDA),2005,SWEDEN
48440.39,DEPARTMENT OF AGRICULTURE (USDA),2005,UNITED KINGDOM
3875276943.74,DEPARTMENT OF AGRICULTURE (USDA),2005,UNITED STATES
129790.75,DEPARTMENT OF AGRICULTURE (USDA),2006,0
331789,DEPARTMENT OF AGRICULTURE (USDA),2006,AFGHANISTAN
3592.95,DEPARTMENT OF AGRICULTURE (USDA),2006,ALGERIA
36385.2,DEPARTMENT OF AGRICULTURE (USDA),2006,AUSTRALIA
25663.98,DEPARTMENT OF AGRICULTURE (USDA),2006,BARBADOS
129748.19,DEPARTMENT OF AGRICULTURE (USDA),2006,CAN
15793242.72,DEPARTMENT OF AGRICULTURE (USDA),2006,CANADA
31029.3,DEPARTMENT OF AGRICULTURE (USDA),2006,DEU
2544,DEPARTMENT OF AGRICULTURE (USDA),2006,FINLAND
30301.76,DEPARTMENT OF AGRICULTURE (USDA),2006,FRANCE
5404,DEPARTMENT OF AGRICULTURE (USDA),2006,GBR
200876.36,DEPARTMENT OF AGRICULTURE (USDA),2006,GERMANY
3234,DEPARTMENT OF AGRICULTURE (USDA),2006,IRELAND
339000,DEPARTMENT OF AGRICULTURE (USDA),2006,MEXICO
22149445.04,DEPARTMENT OF AGRICULTURE (USDA),2006,NAN
573962.13,DEPARTMENT OF AGRICULTURE (USDA),2006,NETHERLANDS
186,DEPARTMENT OF AGRICULTURE (USDA),2006,NEW ZEALAND
79335,DEPARTMENT OF AGRICULTURE (USDA),2006,NICARAGUA
4320,DEPARTMENT OF AGRICULTURE (USDA),2006,RUSSIA
23126.41,DEPARTMENT OF AGRICULTURE (USDA),2006,SINGAPORE
147974,DEPARTMENT OF AGRICULTURE (USDA),2006,SWEDEN
15530.4,DEPARTMENT OF AGRICULTURE (USDA),2006,SWITZERLAND
198874.68,DEPARTMENT OF AGRICULTURE (USDA),2006,UNITED KINGDOM
3944245196.72,DEPARTMENT OF AGRICULTURE (USDA),2006,UNITED STATES
909837.65,DEPARTMENT OF AGRICULTURE (USDA),2007,0
4932,DEPARTMENT OF AGRICULTURE (USDA),2007,ABW
-172,DEPARTMENT OF AGRICULTURE (USDA),2007,AFGHANISTAN
104239.9,DEPARTMENT OF AGRICULTURE (USDA),2007,AUSTRALIA
11210.52,DEPARTMENT OF AGRICULTURE (USDA),2007,AUSTRIA
196578.33,DEPARTMENT OF AGRICULTURE (USDA),2007,CAN
9338170.41,DEPARTMENT OF AGRICULTURE (USDA),2007,CANADA
89197.8,DEPARTMENT OF AGRICULTURE (USDA),2007,DENMARK
8397.6,DEPARTMENT OF AGRICULTURE (USDA),2007,FRANCE
8630,DEPARTMENT OF AGRICULTURE (USDA),2007,GBR
65000.96,DEPARTMENT OF AGRICULTURE (USDA),2007,GERMANY
5000,DEPARTMENT OF AGRICULTURE (USDA),2007,ICELAND
6420,DEPARTMENT OF AGRICULTURE (USDA),2007,INDIA
5451.21,DEPARTMENT OF AGRICULTURE (USDA),2007,JAPAN
16400,DEPARTMENT OF AGRICULTURE (USDA),2007,KOR
525340,DEPARTMENT OF AGRICULTURE (USDA),2007,MEXICO
11634197.83,DEPARTMENT OF AGRICULTURE (USDA),2007,NAN
1071518.95,DEPARTMENT OF AGRICULTURE (USDA),2007,NETHERLANDS
25360,DEPARTMENT OF AGRICULTURE (USDA),2007,NEW ZEALAND
109110,DEPARTMENT OF AGRICULTURE (USDA),2007,NICARAGUA
-4320,DEPARTMENT OF AGRICULTURE (USDA),2007,RUSSIA
16101.98,DEPARTMENT OF AGRICULTURE (USDA),2007,SINGAPORE
8096.66,DEPARTMENT OF AGRICULTURE (USDA),2007,SPAIN
86918.45,DEPARTMENT OF AGRICULTURE (USDA),2007,SWEDEN
7800,DEPARTMENT OF AGRICULTURE (USDA),2007,SWITZERLAND
280283.24,DEPARTMENT OF AGRICULTURE (USDA),2007,UNITED KINGDOM
4409504808.49,DEPARTMENT OF AGRICULTURE (USDA),2007,UNITED STATES
208006.45,DEPARTMENT OF AGRICULTURE (USDA),2008,AUSTRALIA
81973,DEPARTMENT OF AGRICULTURE (USDA),2008,CA
-52923.25,DEPARTMENT OF AGRICULTURE (USDA),2008,CAN
8959115.01,DEPARTMENT OF AGRICULTURE (USDA),2008,CANADA
29467.17,DEPARTMENT OF AGRICULTURE (USDA),2008,CHINA
3060.23,DEPARTMENT OF AGRICULTURE (USDA),2008,DENMARK
3499,DEPARTMENT OF AGRICULTURE (USDA),2008,DEU
0,DEPARTMENT OF AGRICULTURE (USDA),2008,FRANCE
5844,DEPARTMENT OF AGRICULTURE (USDA),2008,GBR
123871.13,DEPARTMENT OF AGRICULTURE (USDA),2008,GERMANY
71279.1,DEPARTMENT OF AGRICULTURE (USDA),2008,GUATEMALA
10650,DEPARTMENT OF AGRICULTURE (USDA),2008,HONG KONG
25965.7,DEPARTMENT OF AGRICULTURE (USDA),2008,JAPAN
366449,DEPARTMENT OF AGRICULTURE (USDA),2008,MEXICO
829941.26,DEPARTMENT OF AGRICULTURE (USDA),2008,NAN
592870.19,DEPARTMENT OF AGRICULTURE (USDA),2008,NETHERLANDS
11736.61,DEPARTMENT OF AGRICULTURE (USDA),2008,NEW ZEALAND
328529.41,DEPARTMENT OF AGRICULTURE (USDA),2008,NICARAGUA
11871.28,DEPARTMENT OF AGRICULTURE (USDA),2008,OMAN
9400,DEPARTMENT OF AGRICULTURE (USDA),2008,PHILIPPINES
3536,DEPARTMENT OF AGRICULTURE (USDA),2008,POLAND
6000,DEPARTMENT OF AGRICULTURE (USDA),2008,RUSSIA
294619,DEPARTMENT OF AGRICULTURE (USDA),2008,SOUTH AFRICA
18263.96,DEPARTMENT OF AGRICULTURE (USDA),2008,SPAIN
51788,DEPARTMENT OF AGRICULTURE (USDA),2008,SWEDEN
90590,DEPARTMENT OF AGRICULTURE (USDA),2008,SWITZERLAND
169882.86,DEPARTMENT OF AGRICULTURE (USDA),2008,UNITED KINGDOM
4858827025.57,DEPARTMENT OF AGRICULTURE (USDA),2008,UNITED STATES
-339616.97,DEPARTMENT OF AGRICULTURE (USDA),2009,0
428425.46,DEPARTMENT OF AGRICULTURE (USDA),2009,AUSTRALIA
291998.95,DEPARTMENT OF AGRICULTURE (USDA),2009,CA
71729.12,DEPARTMENT OF AGRICULTURE (USDA),2009,CAN
15409752.47,DEPARTMENT OF AGRICULTURE (USDA),2009,CANADA
5060,DEPARTMENT OF AGRICULTURE (USDA),2009,CHINA
1940.4,DEPARTMENT OF AGRICULTURE (USDA),2009,DENMARK
0,DEPARTMENT OF AGRICULTURE (USDA),2009,ETH
5844,DEPARTMENT OF AGRICULTURE (USDA),2009,GBR
114599.54,DEPARTMENT OF AGRICULTURE (USDA),2009,GERMANY
20632.5,DEPARTMENT OF AGRICULTURE (USDA),2009,GUATEMALA
48654.61,DEPARTMENT OF AGRICULTURE (USDA),2009,INDONESIA
12499.24,DEPARTMENT OF AGRICULTURE (USDA),2009,JAPAN
432757.36,DEPARTMENT OF AGRICULTURE (USDA),2009,MEXICO
590443.35,DEPARTMENT OF AGRICULTURE (USDA),2009,NAN
447756.79,DEPARTMENT OF AGRICULTURE (USDA),2009,NETHERLANDS
199807.77,DEPARTMENT OF AGRICULTURE (USDA),2009,NEW ZEALAND
194890,DEPARTMENT OF AGRICULTURE (USDA),2009,NICARAGUA
6000,DEPARTMENT OF AGRICULTURE (USDA),2009,PHILIPPINES
147309,DEPARTMENT OF AGRICULTURE (USDA),2009,SOUTH AFRICA
64461,DEPARTMENT OF AGRICULTURE (USDA),2009,SWEDEN
-162,DEPARTMENT OF AGRICULTURE (USDA),2009,SWITZERLAND
37849.95,DEPARTMENT OF AGRICULTURE (USDA),2009,TRINIDAD AND TOBAGO
736456.32,DEPARTMENT OF AGRICULTURE (USDA),2009,UGANDA
25000,DEPARTMENT OF AGRICULTURE (USDA),2009,UKRAINE
227452.48,DEPARTMENT OF AGRICULTURE (USDA),2009,UNITED KINGDOM
5094517397.69,DEPARTMENT OF AGRICULTURE (USDA),2009,UNITED STATES
0,DEPARTMENT OF AGRICULTURE (USDA),2009,ZAF
19363.75,DEPARTMENT OF AGRICULTURE (USDA),2010,ARGENTINA
189589.67,DEPARTMENT OF AGRICULTURE (USDA),2010,AUSTRALIA
16720,DEPARTMENT OF AGRICULTURE (USDA),2010,AUSTRIA
15128.21,DEPARTMENT OF AGRICULTURE (USDA),2010,BELGIUM
10718.18,DEPARTMENT OF AGRICULTURE (USDA),2010,CA
1925,DEPARTMENT OF AGRICULTURE (USDA),2010,CAMBODIA
85653,DEPARTMENT OF AGRICULTURE (USDA),2010,CAN
12295373.01,DEPARTMENT OF AGRICULTURE (USDA),2010,CANADA
9251,DEPARTMENT OF AGRICULTURE (USDA),2010,CHINA
-600,DEPARTMENT OF AGRICULTURE (USDA),2010,DENMARK
3734.55,DEPARTMENT OF AGRICULTURE (USDA),2010,DEU
2000,DEPARTMENT OF AGRICULTURE (USDA),2010,ECUADOR
7348.11,DEPARTMENT OF AGRICULTURE (USDA),2010,FRANCE
178869,DEPARTMENT OF AGRICULTURE (USDA),2010,GBR
162966.53,DEPARTMENT OF AGRICULTURE (USDA),2010,GERMANY
0,DEPARTMENT OF AGRICULTURE (USDA),2010,INDONESIA
68700,DEPARTMENT OF AGRICULTURE (USDA),2010,IRELAND
24500,DEPARTMENT OF AGRICULTURE (USDA),2010,ITALY
25000,DEPARTMENT OF AGRICULTURE (USDA),2010,KAZAKHSTAN
190940,DEPARTMENT OF AGRICULTURE (USDA),2010,MEXICO
2191351.91,DEPARTMENT OF AGRICULTURE (USDA),2010,NAN
190927.11,DEPARTMENT OF AGRICULTURE (USDA),2010,NETHERLANDS
135056.41,DEPARTMENT OF AGRICULTURE (USDA),2010,NEW ZEALAND
2940,DEPARTMENT OF AGRICULTURE (USDA),2010,NICARAGUA
6606.66,DEPARTMENT OF AGRICULTURE (USDA),2010,NLD
9000,DEPARTMENT OF AGRICULTURE (USDA),2010,PALAU
8000,DEPARTMENT OF AGRICULTURE (USDA),2010,SINGAPORE
4941.99,DEPARTMENT OF AGRICULTURE (USDA),2010,SOUTH AFRICA
14829.5,DEPARTMENT OF AGRICULTURE (USDA),2010,SPAIN
65217.44,DEPARTMENT OF AGRICULTURE (USDA),2010,SWEDEN
42060,DEPARTMENT OF AGRICULTURE (USDA),2010,SWITZERLAND
50000,DEPARTMENT OF AGRICULTURE (USDA),2010,THAILAND
4158.69,DEPARTMENT OF AGRICULTURE (USDA),2010,TURKEY
60000,DEPARTMENT OF AGRICULTURE (USDA),2010,UKRAINE
292797.88,DEPARTMENT OF AGRICULTURE (USDA),2010,UNITED KINGDOM
5364942630.01,DEPARTMENT OF AGRICULTURE (USDA),2010,UNITED STATES
34542.67,DEPARTMENT OF AGRICULTURE (USDA),2011,AUSTRALIA
7654.07,DEPARTMENT OF AGRICULTURE (USDA),2011,AUSTRIA
19928.1,DEPARTMENT OF AGRICULTURE (USDA),2011,BELGIUM
18935.48,DEPARTMENT OF AGRICULTURE (USDA),2011,BULGARIA
84123.51,DEPARTMENT OF AGRICULTURE (USDA),2011,CA
295294.75,DEPARTMENT OF AGRICULTURE (USDA),2011,CAN
12030806.13,DEPARTMENT OF AGRICULTURE (USDA),2011,CANADA
108530,DEPARTMENT OF AGRICULTURE (USDA),2011,ETHIOPIA
11912.56,DEPARTMENT OF AGRICULTURE (USDA),2011,FRANCE
9452.44,DEPARTMENT OF AGRICULTURE (USDA),2011,GBR
115108.43,DEPARTMENT OF AGRICULTURE (USDA),2011,GERMANY
1000,DEPARTMENT OF AGRICULTURE (USDA),2011,GREECE
5000,DEPARTMENT OF AGRICULTURE (USDA),2011,INDONESIA
4640,DEPARTMENT OF AGRICULTURE (USDA),2011,ISRAEL
104887.82,DEPARTMENT OF AGRICULTURE (USDA),2011,ITALY
39986,DEPARTMENT OF AGRICULTURE (USDA),2011,JAPAN
0,DEPARTMENT OF AGRICULTURE (USDA),2011,KAZAKHSTAN
204306,DEPARTMENT OF AGRICULTURE (USDA),2011,MEXICO
866630.99,DEPARTMENT OF AGRICULTURE (USDA),2011,NAN
2473250.94,DEPARTMENT OF AGRICULTURE (USDA),2011,NETHERLANDS
118857.31,DEPARTMENT OF AGRICULTURE (USDA),2011,NEW ZEALAND
260000,DEPARTMENT OF AGRICULTURE (USDA),2011,RUSSIA
52987.27,DEPARTMENT OF AGRICULTURE (USDA),2011,SOUTH AFRICA
3000,DEPARTMENT OF AGRICULTURE (USDA),2011,SPAIN
11600,DEPARTMENT OF AGRICULTURE (USDA),2011,SWEDEN
12000,DEPARTMENT OF AGRICULTURE (USDA),2011,SWITZERLAND
5000,DEPARTMENT OF AGRICULTURE (USDA),2011,THAILAND
0,DEPARTMENT OF AGRICULTURE (USDA),2011,UKRAINE
2992834.96,DEPARTMENT OF AGRICULTURE (USDA),2011,UNITED KINGDOM
4541796168.45,DEPARTMENT OF AGRICULTURE (USDA),2011,UNITED STATES
10895,DEPARTMENT OF AGRICULTURE (USDA),2011,ZAF
66626.18,DEPARTMENT OF AGRICULTURE (USDA),2012,AUSTRALIA
29545.43,DEPARTMENT OF AGRICULTURE (USDA),2012,BELGIUM
317171.92,DEPARTMENT OF AGRICULTURE (USDA),2012,CAN
13165314.11,DEPARTMENT OF AGRICULTURE (USDA),2012,CANADA
4430,DEPARTMENT OF AGRICULTURE (USDA),2012,CHILE
65649,DEPARTMENT OF AGRICULTURE (USDA),2012,CHINA
11000,DEPARTMENT OF AGRICULTURE (USDA),2012,DENMARK
12000,DEPARTMENT OF AGRICULTURE (USDA),2012,DEU
17289,DEPARTMENT OF AGRICULTURE (USDA),2012,ETHIOPIA
31711.53,DEPARTMENT OF AGRICULTURE (USDA),2012,FRANCE
23837.77,DEPARTMENT OF AGRICULTURE (USDA),2012,GBR
80068.03,DEPARTMENT OF AGRICULTURE (USDA),2012,GERMANY
463045,DEPARTMENT OF AGRICULTURE (USDA),2012,GHANA
10460,DEPARTMENT OF AGRICULTURE (USDA),2012,INDONESIA
18980,DEPARTMENT OF AGRICULTURE (USDA),2012,IRELAND
35580.78,DEPARTMENT OF AGRICULTURE (USDA),2012,ISRAEL
0,DEPARTMENT OF AGRICULTURE (USDA),2012,ITALY
10133.69,DEPARTMENT OF AGRICULTURE (USDA),2012,JAPAN
10000,DEPARTMENT OF AGRICULTURE (USDA),2012,KAZAKHSTAN
192850,DEPARTMENT OF AGRICULTURE (USDA),2012,MEXICO
1837902.52,DEPARTMENT OF AGRICULTURE (USDA),2012,NAN
114469,DEPARTMENT OF AGRICULTURE (USDA),2012,NETHERLANDS
90237,DEPARTMENT OF AGRICULTURE (USDA),2012,NEW ZEALAND
9800,DEPARTMENT OF AGRICULTURE (USDA),2012,PHILIPPINES
208681.97,DEPARTMENT OF AGRICULTURE (USDA),2012,RUSSIA
5270,DEPARTMENT OF AGRICULTURE (USDA),2012,SINGAPORE
362191.32,DEPARTMENT OF AGRICULTURE (USDA),2012,SOUTH AFRICA
15420,DEPARTMENT OF AGRICULTURE (USDA),2012,SWITZERLAND
-37849.95,DEPARTMENT OF AGRICULTURE (USDA),2012,TRINIDAD AND TOBAGO
42669,DEPARTMENT OF AGRICULTURE (USDA),2012,UKRAINE
1665120.69,DEPARTMENT OF AGRICULTURE (USDA),2012,UNITED KINGDOM
4490029075.15,DEPARTMENT OF AGRICULTURE (USDA),2012,UNITED STATES
2000,DEPARTMENT OF AGRICULTURE (USDA),2012,VIETNAM
12630,DEPARTMENT OF AGRICULTURE (USDA),2012,ZAF
-140.73,DEPARTMENT OF AGRICULTURE (USDA),2013,0
26748.92,DEPARTMENT OF AGRICULTURE (USDA),2013,AUSTRALIA
3091.6,DEPARTMENT OF AGRICULTURE (USDA),2013,AUSTRIA
598,DEPARTMENT OF AGRICULTURE (USDA),2013,BEL
28303.88,DEPARTMENT OF AGRICULTURE (USDA),2013,BELGIUM
5016,DEPARTMENT OF AGRICULTURE (USDA),2013,BRAZIL
35428.04,DEPARTMENT OF AGRICULTURE (USDA),2013,CA
262581.3,DEPARTMENT OF AGRICULTURE (USDA),2013,CAN
9785577.79,DEPARTMENT OF AGRICULTURE (USDA),2013,CANADA
8000,DEPARTMENT OF AGRICULTURE (USDA),2013,CHINA
55255,DEPARTMENT OF AGRICULTURE (USDA),2013,DENMARK
0,DEPARTMENT OF AGRICULTURE (USDA),2013,ETHIOPIA
9350.98,DEPARTMENT OF AGRICULTURE (USDA),2013,FRANCE
139042.75,DEPARTMENT OF AGRICULTURE (USDA),2013,GBR
36258.92,DEPARTMENT OF AGRICULTURE (USDA),2013,GERMANY
525544.2,DEPARTMENT OF AGRICULTURE (USDA),2013,GHANA
